,Date,Price,Open,High,Low,Vol.,Change %,BS_CUR_ASSET_REPORT,BS_TOT_ASSET,BS_CUR_LIAB,CF_CASH_FROM_FNC_ACT,CF_CASH_FROM_INV_ACT,TRAIL_12M_EST_COMPARABLE_EPS_ADJ,TRAIL_12M_EST_COMP_EPS_EXCL_STK,RETURN_ON_ASSET,TOT_DEBT_TO_TOT_ASSET,CUR_RATIO,CASH_ST_INVESTMENTS_PER_SH,PX_TO_TANG_BV_PER_SH,CAPEX_TO_DEPR_EXPN_RATIO,BOOK_VAL_PER_SH,TANG_BOOK_VAL_PER_SH,EV_TO_BOOK_VALUE,PX_TO_BOOK_RATIO,CURRENT_EV_TO_BOOK_VALUE,CAPITAL_EXPEND,RETURN_ON_CAP,CUR_MKT_CAP,FREE_FLOAT_MARKET_CAP,AVERAGE_MARKET_CAP,FREE_CASH_FLOW_PER_SH,CASH_FLOW_PER_SH,TRAIL_12M_CASH_FLOW_PER_SH,PX_TO_FREE_CASH_FLOW,PX_TO_CASH_FLOW,SHORT_AND_LONG_TERM_DEBT,TOTAL_DEBT_TO_CURRENT_EV,NET_DEBT_PER_SHARE,NET_DEBT_TO_EBITDA,DVD_PAYOUT_RATIO,INDX_GENERAL_EARN,INDX_GENERAL_PE_RATIO,EBIT,EBITDA,EBITDA_MARGIN,TRAIL_12M_EPS_BEF_XO_ITEM,T12_EPS_CONT_OPS,TRAIL_12M_EBITDA_PER_SHARE,TRAIL_12M_EPS,EARN_YLD,PX_TO_EBITDA,CURRENT_EV_TO_T12M_EBITDA,CURRENT_EV_TO_T12M_EBIT,LONG_TERM_PRICE_EARNINGS_RATIO,ENTERPRISE_VALUE,EV_TO_T12M_SALES,EV_TO_BOOK_VALUE1,TOTAL_DEBT_TO_EV1,CURR_ENTP_VAL,CURRENT_EV_TO_12M_SALES,CURRENT_EV_TO_T12M_EBITDA1,CURRENT_EV_TO_T12M_EBIT1,CURRENT_EV_TO_BOOK_VALUE1,TOTAL_DEBT_TO_CURRENT_EV1,TOTAL_EQUITY1,RETURN_COM_EQY,TOT_DEBT_TO_TOT_EQY1,FREE_CASH_FLOW_PER_SH1,TRAIL_12M_CAP_EXPEND,OPER_INC_PER_SH,TRAIL_12M_CASH_FROM_INV_ACT,OPER_MARGIN,PROF_MARGIN,TRAIL_12M_OPER_MARGIN,TRAIL_12M_PROF_MARGIN,PX_TO_FREE_CASH_FLOW1,PX_TO_BOOK_RATIO1,PX_TO_SALES_RATIO,PX_TO_CASH_FLOW1,PX_TO_EBITDA1,PX_TO_TANG_BV_PER_SH1,REVENUE_PER_SH,EV_TO_T12M_SALES1,TRAIL_12M_SALES_PER_SH,PX_TO_SALES_RATIO1,TRAIL_12M_EPS_AFTER_XO1,TRAIL_12M_DILUTED_EPS1,TRAIL_12M_EPS_BEF_XO_ITEM1,TRAIL_12M_CAP_EXPEND1,TRAIL_12M_GROSS_MARGIN1,TRAIL_12M_OPER_MARGIN1,TRAIL_12M_PROF_MARGIN1,TRAIL_12M_SALES_PER_SH1,TRAIL_12M_CASH_FLOW_PER_SH1,T12_EPS_CONT_OPS1,TRAIL_12M_EBITDA_PER_SHARE1,TRAIL_12M_EPS1,CURRENT_EV_TO_T12M_EBITDA2,CURRENT_EV_TO_T12M_EBIT2,TRAIL_12M_CASH_FROM_INV_ACT1,TRAIL_12M_CASH_FROM_FNC_ACT,EBIT1,EBITDA1,IS_EPS,IS_DILUTED_EPS,IS_BASIC_EPS_CONT_OPS,IS_DEPR_EXP,PE_RATIO,T12_EPS_AGGTE,INDX_WEIGHTED_BOOK_VAL,INDX_ADJ_PE,INDX_PX_SALES,INDX_ADJ_POSITIVE_PE,INDX_POS_ERN,IDX_ENTERPRISE_VALUE,NET_DPS_12M_AGGTE,NET_AGGTE_DVD_YLD,TURNOVER
934,2011-04-01,"32,385.32","32,204.06","32,385.32","32,126.81",205.71M,0.56%,7995.5,66060.31,5056.88,102.49,-2534.98,3345.86,3345.86,3.81,11.99,1.58,4789.81,2.93,1.91,13885.52,11042.52,2.7083,2.3323,2.7083,-1604.24,13.08,5358489.0,3743589.0,32475.69,1193.54,2824.51,2824.51,27.13,11.4658,7917.37,0.21,2930.95,0.66,37.25,2258.63,14.3385,3522.91,4414.27,21.85,2284.42,2010.71,4414.27,2258.63,6.9742,7.3365,8.5194,10.6749,17.32,37606.8,1.8611,2.7083,0.21,37606.8,1.8611,8.5194,10.6749,2.7083,0.21,15322.96,17.22,51.67,1193.54,-1604.24,3522.91,-2534.98,16.96,11.64,16.96,11.64,27.13,2.3323,1.6027,11.4658,7.3365,2.93,20206.28,1.8611,20206.28,1.6027,2309.11,2252.88,2284.42,-1604.24,33.69,16.96,11.64,20206.28,2824.51,2010.71,4414.27,2258.63,8.5194,10.6749,-2534.98,102.49,3522.91,4414.27,2309.11,2252.88,2010.71,841.17,14.3385,2258.63,13885.52,14.3385,1.6027,14.0496,2305.08,37606.8,814.29,2.51,12749560.0
935,2011-03-31,"32,204.06","32,274.61","32,335.34","32,098.57",234.89M,-0.22%,7989.29,66059.14,5052.95,102.49,-2534.99,3345.76,3345.76,3.81,11.99,1.58,4789.78,2.92,1.91,13885.44,11043.24,2.6942,2.3193,2.6942,-1604.26,13.08,5330127.0,3722721.0,32303.8,1193.56,2824.53,2824.53,26.98,11.4016,7917.33,0.21,2930.93,0.66,37.25,2258.61,14.2583,3522.93,4409.72,21.82,2284.38,2010.81,4409.72,2258.61,7.0134,7.303,8.4834,10.6189,17.27,37409.64,1.8514,2.6942,0.21,37409.64,1.8514,8.4834,10.6189,2.6942,0.21,15322.69,17.22,51.67,1193.56,-1604.26,3522.93,-2534.99,16.96,11.64,16.96,11.64,26.98,2.3193,1.5938,11.4016,7.303,2.92,20205.9,1.8514,20205.9,1.5938,2309.07,2252.84,2284.38,-1604.26,33.69,16.96,11.64,20205.9,2824.53,2010.81,4409.72,2258.61,8.4834,10.6189,-2534.99,102.49,3522.93,4409.72,2309.07,2252.84,2010.81,841.25,14.2583,2258.61,13885.44,14.2583,1.5938,13.97,2305.23,37409.64,814.29,2.53,16353010.0
936,2011-03-30,"32,274.61","31,718.01","32,313.50","31,718.01",229.56M,1.75%,7841.63,67691.14,5081.47,376.92,-2498.92,3327.51,3321.49,3.59,11.75,1.54,4664.95,3.0,1.88,13678.75,10774.3,2.7579,2.3595,2.7579,-1587.85,12.75,5335523.0,3732121.0,32336.5,1060.24,2605.19,2605.19,30.44,12.3886,7952.8,0.21,3019.7,0.68,38.67,2258.06,14.2931,3529.38,4455.73,22.24,2251.73,2023.91,4455.73,2258.06,6.9964,7.2434,8.4665,10.6887,17.36,37724.38,1.8827,2.7579,0.21,37724.38,1.8827,8.4665,10.6887,2.7579,0.21,15226.35,16.66,52.23,1060.24,-1587.85,3529.38,-2498.92,16.95,11.28,16.95,11.28,30.44,2.3595,1.6107,12.3886,7.2434,3.0,20037.78,1.8827,20037.78,1.6107,2241.98,2188.18,2251.73,-1587.85,33.66,16.95,11.28,20037.78,2605.19,2023.91,4455.73,2258.06,8.4665,10.6887,-2498.92,376.92,3529.38,4455.73,2241.98,2188.18,2023.91,843.0,14.2931,2258.06,13678.75,14.2931,1.6107,14.0797,2292.28,37724.38,814.29,2.52,15859940.0
937,2011-03-29,"31,718.01","31,377.12","31,718.01","31,377.12",175.04M,1.09%,7842.02,67691.05,5081.72,376.92,-2498.97,3327.67,3321.66,3.59,11.75,1.54,4665.07,2.94,1.88,13679.08,10775.25,2.7173,2.3187,2.7173,-1587.93,12.75,5238770.0,3669112.0,31750.12,1060.29,2605.25,2605.25,29.91,12.1747,7952.99,0.21,3019.77,0.68,38.67,2258.12,14.0462,3529.46,4455.3,22.23,2251.73,2024.07,4455.3,2258.12,7.1194,7.1192,8.343,10.5315,17.01,37170.57,1.855,2.7173,0.21,37170.57,1.855,8.343,10.5315,2.7173,0.21,15226.33,16.66,52.23,1060.29,-1587.93,3529.46,-2498.97,16.95,11.28,16.95,11.28,29.91,2.3187,1.5829,12.1747,7.1192,2.94,20037.85,1.855,20037.85,1.5829,2241.98,2188.17,2251.73,-1587.93,33.66,16.95,11.28,20037.85,2605.25,2024.07,4455.3,2258.12,8.343,10.5315,-2498.97,376.92,3529.46,4455.3,2241.98,2188.17,2024.07,843.03,14.0462,2258.12,13679.08,14.0462,1.5829,13.8358,2292.45,37170.57,814.29,2.57,10482550.0
938,2011-03-28,"31,377.12","31,595.89","31,595.89","31,260.05",136.65M,-0.69%,7839.07,67693.61,5079.81,376.93,-2499.1,3327.95,3321.94,3.59,11.75,1.54,4665.23,2.91,1.88,13679.55,10775.98,2.6927,2.2937,2.6927,-1588.01,12.75,5183565.0,3629713.0,31415.55,1060.34,2605.39,2605.39,29.59,12.0432,7953.27,0.22,3019.87,0.68,38.67,2258.25,13.8944,3529.65,4453.31,22.22,2251.82,2024.2,4453.31,2258.25,7.1971,7.0458,8.2713,10.4358,16.82,36834.56,1.8382,2.6927,0.22,36834.56,1.8382,8.2713,10.4358,2.6927,0.22,15226.91,16.66,52.23,1060.34,-1588.01,3529.65,-2499.1,16.95,11.28,16.95,11.28,29.59,2.2937,1.5659,12.0432,7.0458,2.91,20038.38,1.8382,20038.38,1.5659,2242.07,2188.26,2251.82,-1588.01,33.66,16.95,11.28,20038.38,2605.39,2024.2,4453.31,2258.25,8.2713,10.4358,-2499.1,376.93,3529.65,4453.31,2242.07,2188.26,2024.2,843.05,13.8944,2258.25,13679.55,13.8944,1.5659,13.6865,2292.56,36834.56,814.29,2.6,7720027.0
939,2011-03-25,"31,595.89","31,647.69","31,771.26","31,365.13",155.20M,-0.16%,7816.71,67707.48,5070.82,376.58,-2493.02,3326.07,3320.05,3.58,11.8,1.54,4664.53,2.93,1.88,13665.43,10794.05,2.7061,2.3121,2.7061,-1584.79,12.74,5218207.0,3656357.0,31434.98,1058.32,2599.95,2599.95,29.85,12.1525,7987.22,0.22,3054.59,0.69,38.84,2251.85,14.0311,3531.5,4450.88,22.21,2244.03,2022.12,4450.88,2251.85,7.127000000000001,7.0988,8.3085,10.4715,16.95,36980.16,1.8455,2.7061,0.22,36980.16,1.8455,8.3085,10.4715,2.7061,0.22,15212.65,16.62,52.5,1058.32,-1584.79,3531.5,-2493.02,16.96,11.24,16.96,11.24,29.85,2.3121,1.5768,12.1525,7.0988,2.93,20038.12,1.8455,20038.12,1.5768,2234.28,2180.3,2244.03,-1584.79,33.66,16.96,11.24,20038.12,2599.95,2022.12,4450.88,2251.85,8.3085,10.4715,-2493.02,376.58,3531.5,4450.88,2234.28,2180.3,2022.12,842.76,14.0311,2251.85,13665.43,14.0311,1.5768,13.7927,2290.77,36980.16,750.85,2.38,10344730.0
940,2011-03-24,"31,647.69","31,215.55","31,647.69","31,215.55",193.96M,1.38%,7814.19,67703.5,5069.19,376.53,-2492.81,3325.84,3319.83,3.58,11.8,1.54,4664.26,2.93,1.88,13664.63,10793.04,2.7063,2.316,2.7063,-1584.65,12.74,5223047.0,3661709.0,31464.14,1058.23,2599.72,2599.72,29.91,12.1735,7986.75,0.22,3054.41,0.69,38.84,2251.71,14.0549,3531.2,4449.86,22.21,2243.9,2021.9,4449.86,2251.71,7.1149,7.1121,8.3106,10.4726,16.97,36980.92,1.8456,2.7063,0.22,36980.92,1.8456,8.3106,10.4726,2.7063,0.22,15211.75,16.62,52.5,1058.23,-1584.65,3531.2,-2492.81,16.96,11.24,16.96,11.24,29.91,2.316,1.5795,12.1735,7.1121,2.93,20036.97,1.8456,20036.97,1.5795,2234.15,2180.17,2243.9,-1584.65,33.66,16.96,11.24,20036.97,2599.72,2021.9,4449.86,2251.71,8.3106,10.4726,-2492.81,376.53,3531.2,4449.86,2234.15,2180.17,2021.9,842.52,14.0549,2251.71,13664.63,14.0549,1.5795,13.8165,2290.57,36980.92,750.85,2.37,12756570.0
941,2011-03-23,"31,215.55","30,868.31","31,330.21","30,843.33",191.75M,1.12%,7824.62,67702.36,5075.95,376.59,-2493.03,3326.17,3320.15,3.58,11.8,1.54,4664.27,2.89,1.88,13664.66,10794.06,2.6752,2.2844,2.6752,-1584.83,12.74,5151231.0,3610681.0,31031.51,1058.35,2599.96,2599.96,29.49,12.0062,7986.77,0.22,3054.42,0.69,38.84,2251.79,13.8626,3531.52,4454.96,22.23,2243.89,2022.12,4454.96,2251.79,7.2137,7.0069,8.2057,10.3514,16.68,36556.05,1.8244,2.6752,0.22,36556.05,1.8244,8.2057,10.3514,2.6752,0.22,15211.5,16.62,52.5,1058.35,-1584.83,3531.52,-2493.03,16.96,11.24,16.96,11.24,29.49,2.2844,1.5579,12.0062,7.0069,2.89,20037.01,1.8244,20037.01,1.5579,2234.14,2180.16,2243.89,-1584.83,33.66,16.96,11.24,20037.01,2599.96,2022.12,4454.96,2251.79,8.2057,10.3514,-2493.03,376.59,3531.52,4454.96,2234.14,2180.16,2022.12,842.91,13.8626,2251.79,13664.66,13.8626,1.5579,13.6256,2290.94,36556.05,750.85,2.41,11867090.0
942,2011-03-22,"30,868.31","30,677.08","31,108.00","30,677.08",214.13M,0.62%,7830.95,67701.84,5080.06,376.61,-2493.03,3326.3,3320.29,3.58,11.8,1.54,4664.31,2.86,1.88,13664.8,10794.36,2.6496,2.259,2.6496,-1584.85,12.74,5093038.0,3572339.0,30680.95,1058.37,2599.96,2599.96,29.17,11.8726,7986.85,0.22,3054.45,0.69,38.84,2251.81,13.7082,3531.51,4458.02,22.25,2243.87,2022.15,4458.02,2251.81,7.2949,6.9242,8.1215,10.2522,16.5,36205.77,1.807,2.6496,0.22,36205.77,1.807,8.1215,10.2522,2.6496,0.22,15211.38,16.62,52.51,1058.37,-1584.85,3531.51,-2493.03,16.96,11.24,16.96,11.24,29.17,2.259,1.5406,11.8726,6.9242,2.86,20036.81,1.807,20036.81,1.5406,2234.12,2180.15,2243.87,-1584.85,33.66,16.96,11.24,20036.81,2599.96,2022.15,4458.02,2251.81,8.1215,10.2522,-2493.03,376.61,3531.51,4458.02,2234.12,2180.15,2022.15,843.23,13.7082,2251.81,13664.8,13.7082,1.5406,13.4711,2291.45,36205.77,750.85,2.43,13554540.0
943,2011-03-18,"30,677.08","30,718.55","31,094.51","30,624.54",230.05M,-0.14%,7804.9,67671.35,5073.31,385.75,-2490.12,3344.03,3338.01,3.57,11.8,1.54,4662.58,2.86,1.89,13602.84,10732.5,2.6438,2.2552,2.6438,-1578.37,12.76,5064572.0,3559505.0,30694.38,1057.71,2593.25,2593.25,29.0,11.8296,7986.49,0.22,3057.54,0.69,38.74,2249.4,13.6379,3522.46,4425.74,22.07,2233.61,2016.9,4425.74,2249.4,7.3325,6.9315,8.1258,10.2095,16.35,35962.65,1.7937,2.6438,0.22,35962.65,1.7937,8.1258,10.2095,2.6438,0.22,15134.52,16.66,52.77,1057.71,-1578.37,3522.46,-2490.12,16.92,11.22,16.92,11.22,29.0,2.2552,1.5301,11.8296,6.9315,2.86,20049.17,1.7937,20049.17,1.5301,2230.27,2176.26,2233.61,-1578.37,33.62,16.92,11.22,20049.17,2593.25,2016.9,4425.74,2249.4,8.1258,10.2095,-2490.12,385.75,3522.46,4425.74,2230.27,2176.26,2016.9,835.64,13.6379,2249.4,13602.84,13.6379,1.5301,13.4042,2288.62,35962.65,755.87,2.46,13396750.0
944,2011-03-17,"30,718.55","30,612.41","30,807.50","30,452.43",245.71M,0.35%,7808.19,67667.66,5075.45,385.73,-2489.99,3343.82,3337.8,3.57,11.8,1.54,4662.62,2.86,1.89,13602.97,10733.55,2.6427,2.2582,2.6427,-1578.38,12.76,5073081.0,3564639.0,30745.95,1057.72,2593.11,2593.11,29.04,11.8462,7986.56,0.22,3057.57,0.69,38.74,2249.25,13.6573,3522.28,4427.1,22.08,2233.49,2016.95,4427.1,2249.25,7.3221,6.9387,8.1201,10.206,16.3,35948.45,1.7931,2.6427,0.22,35948.45,1.7931,8.1201,10.206,2.6427,0.22,15133.69,16.66,52.77,1057.72,-1578.38,3522.28,-2489.99,16.92,11.22,16.92,11.22,29.04,2.2582,1.5322,11.8462,6.9387,2.86,20048.36,1.7931,20048.36,1.5322,2230.15,2176.14,2233.49,-1578.38,33.62,16.92,11.22,20048.36,2593.11,2016.95,4427.1,2249.25,8.1201,10.206,-2489.99,385.73,3522.28,4427.1,2230.15,2176.14,2016.95,835.66,13.6573,2249.25,13602.97,13.6573,1.5322,13.4244,2288.26,35948.45,751.04,2.44,16326270.0
945,2011-03-16,"30,612.41","30,193.95","30,652.99","30,193.95",264.20M,1.39%,7802.91,67672.7,5072.02,385.77,-2490.15,3344.33,3338.3,3.57,11.8,1.54,4662.98,2.85,1.89,13604.02,10734.49,2.6372,2.2502,2.6372,-1578.49,12.76,5057328.0,3555583.0,30650.47,1057.79,2593.27,2593.27,28.94,11.8045,7987.18,0.22,3057.8,0.69,38.74,2249.41,13.6091,3522.5,4424.07,22.07,2233.63,2017.11,4424.07,2249.41,7.348,6.9195,8.1094,10.185,16.25,35876.7,1.7894,2.6372,0.22,35876.7,1.7894,8.1094,10.185,2.6372,0.22,15134.82,16.66,52.77,1057.79,-1578.49,3522.5,-2490.15,16.92,11.22,16.92,11.22,28.94,2.2502,1.5268,11.8045,6.9195,2.85,20049.9,1.7894,20049.9,1.5268,2230.3,2176.29,2233.63,-1578.49,33.62,16.92,11.22,20049.9,2593.27,2017.11,4424.07,2249.41,8.1094,10.185,-2490.15,385.77,3522.5,4424.07,2230.3,2176.29,2017.11,835.83,13.6091,2249.41,13604.02,13.6091,1.5268,13.3724,2289.22,35876.7,751.04,2.45,15422660.0
946,2011-03-15,"30,193.95","30,878.58","30,878.58","29,944.24",251.20M,-2.22%,7805.55,67681.94,5073.73,385.84,-2490.66,3344.94,3338.91,3.57,11.8,1.54,4663.7,2.81,1.89,13606.12,10736.72,2.6049,2.2191,2.6049,-1578.84,12.76,4970405.0,3494574.0,30123.67,1058.03,2593.81,2593.81,28.54,11.6408,7988.41,0.23,3058.27,0.69,38.74,2249.71,13.4212,3523.23,4425.74,22.07,2233.94,2017.53,4425.74,2249.71,7.4509,6.8224,8.0083,10.0597,16.13,35442.8,1.7675,2.6049,0.23,35442.8,1.7675,8.0083,10.0597,2.6049,0.23,15136.89,16.66,52.77,1058.03,-1578.84,3523.23,-2490.66,16.92,11.22,16.92,11.22,28.54,2.2191,1.5057,11.6408,6.8224,2.81,20052.73,1.7675,20052.73,1.5057,2230.6,2176.59,2233.94,-1578.84,33.62,16.92,11.22,20052.73,2593.81,2017.53,4425.74,2249.71,8.0083,10.0597,-2490.66,385.84,3523.23,4425.74,2230.6,2176.59,2017.53,835.77,13.4212,2249.71,13606.12,13.4212,1.5057,13.1883,2289.44,35442.8,751.04,2.49,15173950.0
947,2011-03-14,"30,878.58","31,173.86","31,173.86","30,826.56",165.20M,-0.95%,7811.99,67680.7,5077.92,385.8,-2490.29,3344.55,3338.52,3.57,11.8,1.54,4663.47,2.88,1.89,13605.44,10735.17,2.6602,2.2696,2.6602,-1578.55,12.76,5090573.0,3571081.0,30851.96,1057.84,2593.42,2593.42,29.19,11.9065,7988.02,0.22,3058.12,0.69,38.74,2249.6,13.7263,3522.7,4429.0,22.09,2233.9,2017.18,4429.0,2249.6,7.2853,6.9719,8.172,10.2745,16.62,36193.79,1.805,2.6602,0.22,36193.79,1.805,8.172,10.2745,2.6602,0.22,15136.61,16.66,52.77,1057.84,-1578.55,3522.7,-2490.29,16.92,11.22,16.92,11.22,29.19,2.2696,1.5399,11.9065,6.9719,2.88,20052.48,1.805,20052.48,1.5399,2230.57,2176.55,2233.9,-1578.55,33.62,16.92,11.22,20052.48,2593.42,2017.18,4429.0,2249.6,8.172,10.2745,-2490.29,385.8,3522.7,4429.0,2230.57,2176.55,2017.18,835.66,13.7263,2249.6,13605.44,13.7263,1.5399,13.4884,2289.28,36193.79,751.04,2.43,10702980.0
948,2011-03-11,"31,173.86","30,898.94","31,173.86","30,501.86",310.17M,0.89%,7800.6,67690.62,5070.52,386.13,-2490.49,3344.86,3338.84,3.57,11.8,1.54,4664.35,2.9,1.89,13601.45,10734.83,2.6813,2.292,2.6813,-1578.51,12.76,5140200.0,3607066.0,31152.73,1057.81,2593.38,2593.38,29.47,12.0206,7988.79,0.22,3057.95,0.69,38.72,2249.52,13.857999999999999,3522.73,4423.05,22.05,2233.92,2017.12,4423.05,2249.52,7.216,7.047999999999999,8.2454,10.3528,16.73,36470.05,1.8183,2.6813,0.22,36470.05,1.8183,8.2454,10.3528,2.6813,0.22,15133.26,16.67,52.79,1057.81,-1578.51,3522.73,-2490.49,16.91,11.22,16.91,11.22,29.47,2.292,1.5542,12.0206,7.047999999999999,2.9,20057.23,1.8183,20057.23,1.5542,2230.58,2176.55,2233.92,-1578.51,33.62,16.91,11.22,20057.23,2593.38,2017.12,4423.05,2249.52,8.2454,10.3528,-2490.49,386.13,3522.73,4423.05,2230.58,2176.55,2017.12,835.86,13.857999999999999,2249.52,13601.45,13.857999999999999,1.5542,13.6153,2289.63,36470.05,738.58,2.37,15475060.0
949,2011-03-10,"30,898.94","31,820.37","31,820.37","30,837.32",266.03M,-2.90%,7807.28,67694.97,5074.86,386.2,-2490.88,3345.42,3339.39,3.57,11.8,1.54,4664.72,2.88,1.89,13602.51,10736.71,2.6636,2.2716,2.6636,-1578.78,12.76,5100710.0,3575072.0,30913.39,1057.99,2593.78,2593.78,29.21,11.9127,7989.42,0.22,3058.18,0.69,38.72,2249.72,13.7345,3523.28,4426.31,22.07,2234.09,2017.46,4426.31,2249.72,7.2809,6.9807,8.1855,10.2835,16.57,36231.57,1.8062,2.6636,0.22,36231.57,1.8062,8.1855,10.2835,2.6636,0.22,15134.24,16.67,52.79,1057.99,-1578.78,3523.28,-2490.88,16.91,11.22,16.91,11.22,29.21,2.2716,1.5404,11.9127,6.9807,2.88,20059.01,1.8062,20059.01,1.5404,2230.76,2176.72,2234.09,-1578.78,33.62,16.91,11.22,20059.01,2593.78,2017.46,4426.31,2249.72,8.1855,10.2835,-2490.88,386.2,3523.28,4426.31,2230.76,2176.72,2017.46,836.34,13.7345,2249.72,13602.51,13.7345,1.5404,13.4929,2290.01,36231.57,738.58,2.39,16733390.0
950,2011-03-09,"31,820.37","31,827.42","32,165.37","31,809.78",226.44M,-0.02%,7792.5,67685.08,5065.26,386.07,-2490.05,3344.42,3338.39,3.57,11.8,1.54,4663.8,2.96,1.89,13599.84,10732.48,2.736,2.3398,2.736,-1578.17,12.76,5250473.0,3688655.0,31821.05,1057.58,2592.92,2592.92,30.09,12.272,7987.85,0.21,3057.58,0.69,38.72,2249.24,14.1471,3522.11,4417.89,22.03,2233.73,2016.71,4417.89,2249.24,7.0686,7.2026,8.4223,10.5643,17.1,37208.55,1.8553,2.736,0.21,37208.55,1.8553,8.4223,10.5643,2.736,0.21,15132.03,16.67,52.79,1057.58,-1578.17,3522.11,-2490.05,16.91,11.22,16.91,11.22,30.09,2.3398,1.5866,12.272,7.2026,2.96,20055.43,1.8553,20055.43,1.5866,2230.39,2176.36,2233.73,-1578.17,33.62,16.91,11.22,20055.43,2592.92,2016.71,4417.89,2249.24,8.4223,10.5643,-2490.05,386.07,3522.11,4417.89,2230.39,2176.36,2016.71,835.56,14.1471,2249.24,13599.84,14.1471,1.5866,13.9017,2288.95,37208.55,738.58,2.32,14593870.0
951,2011-03-08,"31,827.42","32,298.21","32,298.21","31,733.54",253.46M,-1.46%,7791.74,67684.72,5064.65,385.43,-2489.86,3344.38,3338.35,3.57,11.8,1.54,4663.84,2.97,1.89,13599.25,10732.01,2.7383,2.3404,2.7383,-1578.31,12.76,5248383.0,3687728.0,31808.38,1057.6,2593.05,2593.05,30.09,12.2741,7986.8,0.21,3056.74,0.69,38.72,2249.07,14.1514,3522.43,4417.72,22.03,2233.7,2016.73,4417.72,2249.07,7.0665,7.2045,8.4294,10.5719,17.1,37238.74,1.8567,2.7383,0.21,37238.74,1.8567,8.4294,10.5719,2.7383,0.21,15131.17,16.67,52.78,1057.6,-1578.31,3522.43,-2489.86,16.91,11.22,16.91,11.22,30.09,2.3404,1.5869,12.2741,7.2045,2.97,20056.17,1.8567,20056.17,1.5869,2230.37,2176.36,2233.7,-1578.31,33.62,16.91,11.22,20056.17,2593.05,2016.73,4417.72,2249.07,8.4294,10.5719,-2489.86,385.43,3522.43,4417.72,2230.37,2176.36,2016.73,835.68,14.1514,2249.07,13599.25,14.1514,1.5869,13.9066,2288.66,37238.74,738.46,2.32,14107360.0
952,2011-03-07,"32,298.21","32,337.06","32,446.12","31,965.10",209.99M,-0.12%,7770.9,67689.73,5051.1,385.43,-2489.97,3344.57,3338.54,3.57,11.8,1.54,4664.15,3.01,1.89,13600.16,10732.11,2.76,2.3748,2.76,-1578.37,12.76,5307744.0,3728036.0,32168.15,1057.63,2593.17,2593.17,30.54,12.4551,7987.33,0.21,3056.95,0.69,38.72,2249.18,14.36,3522.59,4406.8,21.97,2233.87,2016.78,4406.8,2249.18,6.9638,7.3292,8.5177,10.6557,17.34,37535.82,1.8714,2.76,0.21,37535.82,1.8714,8.5177,10.6557,2.76,0.21,15132.29,16.67,52.78,1057.63,-1578.37,3522.59,-2489.97,16.91,11.22,16.91,11.22,30.54,2.3748,1.6103,12.4551,7.3292,3.01,20057.57,1.8714,20057.57,1.6103,2230.53,2176.52,2233.87,-1578.37,33.62,16.91,11.22,20057.57,2593.17,2016.78,4406.8,2249.18,8.5177,10.6557,-2489.97,385.43,3522.59,4406.8,2230.53,2176.52,2016.78,835.43,14.36,2249.18,13600.16,14.36,1.6103,14.1131,2288.53,37535.82,739.32,2.29,12262860.0
953,2011-03-04,"32,337.06","32,350.12","32,490.40","32,306.64",295.73M,-0.04%,7747.67,67498.84,5036.0,384.33,-2482.9,3335.05,3329.04,3.57,11.8,1.54,4650.95,3.02,1.89,13561.65,10702.35,2.7754,2.3844,2.7754,-1573.87,12.76,5333385.0,3708112.0,32520.64,1054.62,2585.81,2585.81,30.66,12.5056,7964.72,0.21,3048.29,0.69,38.72,2242.8,14.4182,3512.59,4393.3,21.97,2227.55,2011.19,4393.3,2242.8,6.9357,7.3605,8.5674,10.7155,17.34,37639.14,1.8819,2.7754,0.21,37639.14,1.8819,8.5674,10.7155,2.7754,0.21,15089.62,16.67,52.78,1054.62,-1573.87,3512.59,-2482.9,16.91,11.22,16.91,11.22,30.66,2.3844,1.6168,12.5056,7.3605,3.02,20000.84,1.8819,20000.84,1.6168,2224.22,2170.37,2227.55,-1573.87,33.62,16.91,11.22,20000.84,2585.81,2011.19,4393.3,2242.8,8.5674,10.7155,-2482.9,384.33,3512.59,4393.3,2224.22,2170.37,2011.19,832.88,14.4182,2242.8,13561.65,14.4182,1.6168,14.1724,2281.7,37639.14,731.17,2.26,12009300.0
